dataset,model,label,accuracy,f1,recall,precision
HandOutlines,ocsvm,1.0,0.6135135135135135,0.5971830985915493,0.8983050847457628,0.4472573839662447
Haptics,ocsvm,1.0,0.3344155844155844,0.22641509433962262,0.14634146341463414,0.5
Haptics,ocsvm,2.0,0.8344155844155844,0.4742268041237114,0.5897435897435898,0.39655172413793105
Haptics,ocsvm,3.0,0.5714285714285714,0.2747252747252747,0.2032520325203252,0.423728813559322
Haptics,ocsvm,4.0,0.7662337662337663,0.40983606557377045,0.43103448275862066,0.390625
Haptics,ocsvm,5.0,0.698051948051948,0.3841059602649006,0.34523809523809523,0.43283582089552236
Herring,ocsvm,1.0,0.515625,0.5633802816901409,0.6060606060606061,0.5263157894736842
Herring,ocsvm,2.0,0.46875,0.32,0.3333333333333333,0.3076923076923077
InlineSkate,ocsvm,1.0,0.9090909090909091,0.10714285714285715,1.0,0.05660377358490566
InlineSkate,ocsvm,2.0,0.7254545454545455,0.23350253807106597,0.2072072072072072,0.26744186046511625
InlineSkate,ocsvm,3.0,0.6090909090909091,0.18250950570342203,0.1348314606741573,0.2823529411764706
InlineSkate,ocsvm,4.0,0.6854545454545454,0.32684824902723736,0.25149700598802394,0.4666666666666667
InlineSkate,ocsvm,5.0,0.6181818181818182,0.22794117647058823,0.18128654970760233,0.3069306930693069
InlineSkate,ocsvm,6.0,0.649090909090909,0.27169811320754716,0.19889502762430938,0.42857142857142855
InlineSkate,ocsvm,7.0,0.8527272727272728,0.25688073394495414,0.2413793103448276,0.27450980392156865
InsectWingbeatSound,ocsvm,1.0,0.9348484848484848,0.5441696113074205,0.7475728155339806,0.42777777777777776
InsectWingbeatSound,ocsvm,2.0,0.9040404040404041,0.42771084337349397,0.46710526315789475,0.39444444444444443
InsectWingbeatSound,ocsvm,3.0,0.9171717171717172,0.41007194244604317,0.5816326530612245,0.31666666666666665
InsectWingbeatSound,ocsvm,4.0,0.9282828282828283,0.5103448275862069,0.6727272727272727,0.4111111111111111
InsectWingbeatSound,ocsvm,5.0,0.897979797979798,0.3841463414634146,0.42567567567567566,0.35
InsectWingbeatSound,ocsvm,6.0,0.8515151515151516,0.33181818181818185,0.28076923076923077,0.40555555555555556
InsectWingbeatSound,ocsvm,7.0,0.9333333333333333,0.5352112676056338,0.7307692307692307,0.4222222222222222
InsectWingbeatSound,ocsvm,8.0,0.9181818181818182,0.4452054794520548,0.5803571428571429,0.3611111111111111
InsectWingbeatSound,ocsvm,9.0,0.906060606060606,0.3541666666666667,0.4722222222222222,0.2833333333333333
InsectWingbeatSound,ocsvm,10.0,0.9106060606060606,0.4158415841584158,0.5121951219512195,0.35
